Generation 199,135.3747518,122.788118,,Generation 199,152.1178697,131.5682293,,Generation 199,160.8287104,135.4559687,,Generation 199,157.7265111,136.4849078,,Generation 199,172.9383932,148.3197487,,Generation 199,162.3379508,139.4738895,,Generation 199,171.2234113,148.984027,,Generation 199,140.7947012,119.7493767,,Generation 199,156.9113952,138.5146359,,Generation 199,139.7312381,122.8516856
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 200,134.1907875,122.7247604,,Generation 200,151.2815085,131.5427124,,Generation 200,156.0865017,135.9919326,,Generation 200,158.7400623,137.2156979,,Generation 200,171.7173521,147.7096387,,Generation 200,156.8744986,137.375838,,Generation 200,173.0768682,152.0275578,,Generation 200,139.6846258,119.7493767,,Generation 200,159.0539079,138.3233504,,Generation 200,141.8562255,121.5061702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 201,136.0552219,122.6797824,,Generation 201,154.4385413,128.4843357,,Generation 201,158.1841133,134.3371138,,Generation 201,157.5275183,135.2909606,,Generation 201,166.6495264,145.1095884,,Generation 201,158.4333178,138.9831452,,Generation 201,174.7319142,148.4292731,,Generation 201,141.0697334,119.7493767,,Generation 201,159.1381494,138.2315913,,Generation 201,140.9770159,121.5061702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 202,141.1805962,121.1724193,,Generation 202,153.2725159,129.6799599,,Generation 202,156.33945,134.3371138,,Generation 202,155.2179428,135.2909606,,Generation 202,164.4183146,143.8739076,,Generation 202,155.6738254,136.4640603,,Generation 202,166.3644549,148.2198616,,Generation 202,138.3142084,118.2729896,,Generation 202,154.8951763,138.3210669,,Generation 202,140.464483,121.3486636
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 203,135.3495569,121.1724193,,Generation 203,148.2329557,129.5709505,,Generation 203,155.1674528,132.2290617,,Generation 203,154.6547936,134.8266768,,Generation 203,163.2015817,142.4990307,,Generation 203,153.5942065,138.4856805,,Generation 203,163.59751,145.9369389,,Generation 203,140.130722,119.7493767,,Generation 203,157.3641746,138.0791977,,Generation 203,138.4402305,121.3486636
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 204,134.8491035,120.5789602,,Generation 204,147.8356394,129.5709505,,Generation 204,153.5610507,134.1323118,,Generation 204,154.8833602,135.2909606,,Generation 204,165.5853646,140.7827215,,Generation 204,154.8634322,137.0199956,,Generation 204,164.5658235,145.9346394,,Generation 204,136.6665027,118.2729896,,Generation 204,156.1530088,136.474273,,Generation 204,138.6258495,120.3489269
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 205,139.2439708,119.9345799,,Generation 205,151.3450414,129.5709505,,Generation 205,152.8713678,132.477493,,Generation 205,157.165602,135.2909606,,Generation 205,160.6027969,138.7218217,,Generation 205,156.2036425,137.7154177,,Generation 205,165.0636274,145.9346394,,Generation 205,137.9429336,118.2216934,,Generation 205,154.7166014,136.474273,,Generation 205,138.1650479,120.3489269
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 206,132.3317144,119.2238368,,Generation 206,150.9237932,128.6831261,,Generation 206,150.3898703,131.954801,,Generation 206,155.2619622,134.8215144,,Generation 206,159.3914976,137.7328518,,Generation 206,156.0841422,137.5375276,,Generation 206,165.8415455,145.9346394,,Generation 206,135.7684733,119.7493767,,Generation 206,155.4472839,136.1912284,,Generation 206,137.8075403,119.9969411
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 207,138.4677412,119.2801195,,Generation 207,151.0227909,128.6831261,,Generation 207,150.8177623,132.4259627,,Generation 207,153.9481483,134.1653874,,Generation 207,157.7464634,139.9550718,,Generation 207,156.8141667,137.5375276,,Generation 207,165.7317303,144.9372304,,Generation 207,137.1079302,118.3554135,,Generation 207,157.542478,135.7938222,,Generation 207,143.0023528,120.3450344
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 208,140.6513824,117.894837,,Generation 208,148.4496079,127.7929502,,Generation 208,152.4328091,131.9755566,,Generation 208,152.6202351,132.8848421,,Generation 208,155.5806003,135.800754,,Generation 208,158.2269094,136.5220261,,Generation 208,168.133381,144.9247185,,Generation 208,136.342798,119.7493767,,Generation 208,154.795613,135.3478965,,Generation 208,140.9198888,120.1618428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 209,138.7657151,118.4801958,,Generation 209,146.1939591,127.7929502,,Generation 209,157.6317474,131.285514,,Generation 209,154.8047216,132.8848421,,Generation 209,159.2478481,137.1197857,,Generation 209,153.7476319,137.470179,,Generation 209,165.9419875,144.9247185,,Generation 209,139.509179,119.7493767,,Generation 209,158.4177443,133.8140938,,Generation 209,137.3925058,120.173935
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 210,137.2533396,118.1158653,,Generation 210,147.6587669,127.7929502,,Generation 210,149.1720723,131.132236,,Generation 210,149.3266427,131.0505372,,Generation 210,160.1670879,135.800754,,Generation 210,154.8101561,135.2172299,,Generation 210,163.302265,144.9247185,,Generation 210,137.6420902,117.6157392,,Generation 210,151.581097,133.8529857,,Generation 210,140.1881645,119.3078351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 211,137.6232099,118.3109402,,Generation 211,147.3594675,126.3169006,,Generation 211,150.2416088,130.5962721,,Generation 211,147.6156116,129.2030936,,Generation 211,160.3079329,134.8117841,,Generation 211,157.1515088,134.2017284,,Generation 211,158.4595997,141.732546,,Generation 211,139.18574,115.4805499,,Generation 211,153.041555,133.0055735,,Generation 211,137.2516665,119.3737998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 212,134.0374196,117.8454144,,Generation 212,146.3330515,126.2334081,,Generation 212,148.1974679,130.4184786,,Generation 212,149.8740572,128.400375,,Generation 212,157.9032539,133.9620169,,Generation 212,154.4138212,134.4745264,,Generation 212,160.6858176,143.2873009,,Generation 212,136.6056199,115.4805499,,Generation 212,150.3311721,131.907349,,Generation 212,137.4815787,119.2072783
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 213,128.941497,117.4187159,,Generation 213,147.6976942,125.4267247,,Generation 213,147.9784269,129.3932425,,Generation 213,149.1790636,128.400375,,Generation 213,157.4731319,133.4093525,,Generation 213,152.9037916,132.0811118,,Generation 213,161.6602004,141.1166592,,Generation 213,134.4253522,115.4805499,,Generation 213,151.2268408,132.26251,,Generation 213,138.4349742,118.0333707
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 214,128.1445374,117.4187159,,Generation 214,143.6965393,125.9948274,,Generation 214,148.8507492,128.2055,,Generation 214,150.0898505,128.3952125,,Generation 214,156.5310394,132.454449,,Generation 214,153.2497772,131.583647,,Generation 214,166.3502449,141.1166592,,Generation 214,138.081375,109.156069,,Generation 214,152.9003213,132.2609575,,Generation 214,137.0021877,116.4412062
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 215,134.9670833,117.4051222,,Generation 215,145.8831467,124.9708741,,Generation 215,148.7440033,127.7343384,,Generation 215,146.1092436,128.400375,,Generation 215,153.391686,133.1192759,,Generation 215,153.9808293,129.9725383,,Generation 215,165.0029218,140.9468895,,Generation 215,136.4623415,112.6491857,,Generation 215,151.0837695,132.26251,,Generation 215,137.8999626,116.2580146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 216,136.9482318,117.4051222,,Generation 216,146.6541582,124.9708741,,Generation 216,147.5617297,127.7343384,,Generation 216,148.9907186,127.6600533,,Generation 216,154.6594059,133.1192759,,Generation 216,149.9364763,131.4649998,,Generation 216,165.9372717,139.8604339,,Generation 216,135.7961262,111.655694,,Generation 216,149.2478969,132.26251,,Generation 216,138.2941041,115.7838249
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 217,136.5886806,116.4472706,,Generation 217,146.6523029,124.4027714,,Generation 217,146.7947468,125.8385022,,Generation 217,149.202623,127.4203386,,Generation 217,157.7707088,133.1794489,,Generation 217,150.7575868,129.1405303,,Generation 217,163.2060892,139.6067479,,Generation 217,132.6522277,113.2153338,,Generation 217,151.4027238,132.1284221,,Generation 217,138.3200296,114.5161418
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 218,135.398953,116.0318445,,Generation 218,144.9859888,123.5655345,,Generation 218,145.6919455,125.8385022,,Generation 218,145.9921109,125.0418611,,Generation 218,150.4464843,132.190479,,Generation 218,151.9817192,129.5113454,,Generation 218,157.7215371,137.7239646,,Generation 218,131.4512744,111.1422303,,Generation 218,151.220207,131.3525476,,Generation 218,133.9916321,115.9163734
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 219,124.5928848,115.0603992,,Generation 219,141.5064529,123.3840353,,Generation 219,147.1985931,125.1484027,,Generation 219,147.6235986,124.8799102,,Generation 219,153.6878275,131.8275883,,Generation 219,148.4937156,130.8133843,,Generation 219,156.6114368,137.4361063,,Generation 219,130.5138853,110.4113374,,Generation 219,152.1577365,130.4284111,,Generation 219,134.8213238,115.9163734
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 220,137.7479665,114.724759,,Generation 220,142.233839,123.3840353,,Generation 220,145.8950478,122.399814,,Generation 220,146.3032435,124.0771917,,Generation 220,152.2518891,131.0796364,,Generation 220,148.2624751,126.8651832,,Generation 220,157.8651319,135.3960651,,Generation 220,133.133375,110.4113374,,Generation 220,148.3101051,128.8063329,,Generation 220,135.6327301,114.8121016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 221,133.6188835,114.724759,,Generation 221,143.7850855,122.4103668,,Generation 221,145.9288834,123.222379,,Generation 221,144.2409993,124.0771917,,Generation 221,149.9710499,131.0109539,,Generation 221,148.3202058,127.3198527,,Generation 221,157.7884321,133.7586475,,Generation 221,126.9961467,108.2066553,,Generation 221,149.3362714,125.1688629,,Generation 221,132.0797915,114.6184879
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 222,132.368198,113.7533136,,Generation 222,141.0553601,122.1434886,,Generation 222,143.3054792,122.399814,,Generation 222,139.292533,122.0538307,,Generation 222,149.9223731,130.6914724,,Generation 222,147.9675492,127.3198527,,Generation 222,161.2612381,134.0605938,,Generation 222,131.1386289,108.2066553,,Generation 222,147.5362364,124.2589004,,Generation 222,133.2838292,114.8121016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 223,127.7467708,113.734,,Generation 223,142.1830448,122.0193973,,Generation 223,146.694717,123.2525665,,Generation 223,141.4445857,122.0538307,,Generation 223,147.4066532,127.8351883,,Generation 223,146.4047712,127.3198527,,Generation 223,160.2588161,133.1342116,,Generation 223,126.4254299,108.0750767,,Generation 223,151.2377523,126.92636,,Generation 223,132.3004277,114.4691513
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 224,132.4412918,112.2908828,,Generation 224,143.0298059,119.716866,,Generation 224,146.5669376,122.2835717,,Generation 224,139.3498794,122.0538307,,Generation 224,150.6354212,126.149462,,Generation 224,144.1124179,127.3198527,,Generation 224,153.2082212,133.1342116,,Generation 224,126.7613158,108.0750767,,Generation 224,148.7215314,122.4557493,,Generation 224,128.9311076,114.6545949
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 225,126.8311458,113.2299468,,Generation 225,139.5136927,119.4499877,,Generation 225,143.3437155,122.4299033,,Generation 225,140.7051964,121.0242708,,Generation 225,147.5314691,128.4343556,,Generation 225,145.3948698,125.8788997,,Generation 225,153.8126193,133.1216997,,Generation 225,126.751043,106.5930943,,Generation 225,141.8414269,120.4943672,,Generation 225,130.4711698,113.8957774
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 226,135.6316457,113.2435404,,Generation 226,141.9468984,119.4499877,,Generation 226,142.205398,122.374135,,Generation 226,138.2201435,120.6849789,,Generation 226,147.5778607,127.3061734,,Generation 226,141.8174957,124.7317354,,Generation 226,153.8700736,130.6710153,,Generation 226,127.9813388,107.6435867,,Generation 226,144.1091542,120.4943672,,Generation 226,133.5724145,113.7949232
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 227,123.6196782,112.2310282,,Generation 227,138.8727041,119.4082593,,Generation 227,146.4848357,122.4951163,,Generation 227,139.3846039,117.6813584,,Generation 227,145.9141435,126.489539,,Generation 227,145.1870129,124.7317354,,Generation 227,153.5721082,131.4717702,,Generation 227,129.9923608,105.6381517,,Generation 227,145.8226385,120.3009299,,Generation 227,131.8961727,113.7382707
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 228,134.5244998,112.7625547,,Generation 228,143.2581041,118.9691355,,Generation 228,140.6730005,122.703586,,Generation 228,139.3066461,117.632058,,Generation 228,148.5745065,126.142763,,Generation 228,150.6276848,124.7317354,,Generation 228,150.8704474,128.2473771,,Generation 228,128.0841559,105.6381517,,Generation 228,139.2480793,117.6928197,,Generation 228,131.0426933,109.3026294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 229,127.2618187,112.2391878,,Generation 229,140.2537301,118.0998449,,Generation 229,144.8285089,121.6790669,,Generation 229,136.6335147,115.6579975,,Generation 229,143.2701709,125.9190649,,Generation 229,144.0974931,123.7033205,,Generation 229,151.1493437,128.0921334,,Generation 229,123.7914669,105.7697304,,Generation 229,139.1684767,117.7962719,,Generation 229,131.6958034,112.1942534
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 230,136.8241669,111.7104984,,Generation 230,141.6661475,118.0998449,,Generation 230,142.7654853,121.6790669,,Generation 230,141.3952905,112.8834024,,Generation 230,143.1345017,125.5722889,,Generation 230,144.7154008,122.5249873,,Generation 230,148.3363878,128.1046453,,Generation 230,123.0035262,105.2403102,,Generation 230,138.330848,116.0906747,,Generation 230,135.0953206,112.878599
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 231,132.5968183,111.7910433,,Generation 231,138.3029731,118.0998449,,Generation 231,142.7185931,122.5151217,,Generation 231,141.7096795,115.0722181,,Generation 231,145.2898259,125.5722889,,Generation 231,143.8413687,122.5249873,,Generation 231,152.0218885,128.2473771,,Generation 231,124.5833542,103.6505669,,Generation 231,135.7738891,116.0906747,,Generation 231,131.0185052,112.878599
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 232,128.4476659,111.7910433,,Generation 232,137.8821632,117.4062587,,Generation 232,139.2144486,119.072558,,Generation 232,136.632627,114.0426581,,Generation 232,143.6316117,123.2941903,,Generation 232,141.3545099,122.0459153,,Generation 232,144.8685029,127.6902079,,Generation 232,123.1550087,102.6896567,,Generation 232,135.7253943,116.0906747,,Generation 232,132.812484,112.878599
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 233,122.5887871,111.5161906,,Generation 233,138.9214594,117.7306902,,Generation 233,137.4172918,122.2499182,,Generation 233,138.7904989,112.5552394,,Generation 233,149.0930141,123.2345992,,Generation 233,143.2575573,119.0668892,,Generation 233,150.4932674,126.9916191,,Generation 233,126.5943498,102.8943023,,Generation 233,139.3151031,116.060039,,Generation 233,130.0926486,112.878599
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 234,133.3761708,109.119847,,Generation 234,136.5991963,118.0934028,,Generation 234,140.429774,120.8693304,,Generation 234,133.2762399,112.5552394,,Generation 234,142.7219202,122.6641251,,Generation 234,141.2051683,119.0668892,,Generation 234,145.4195041,126.9916191,,Generation 234,125.5444828,103.2356358,,Generation 234,132.2857995,112.3028655,,Generation 234,128.2095276,111.2487731
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 235,128.8974971,109.8462431,,Generation 235,139.180549,117.6733371,,Generation 235,140.3037279,120.5963768,,Generation 235,130.7684711,111.8692888,,Generation 235,143.0311306,122.1050555,,Generation 235,143.0153411,119.0668892,,Generation 235,147.5699598,126.6191858,,Generation 235,122.719277,103.2356358,,Generation 235,133.169093,116.059727,,Generation 235,130.1239381,111.2487731
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 236,127.4004529,109.119847,,Generation 236,134.7411949,116.4484151,,Generation 236,142.3681259,120.378674,,Generation 236,134.5026734,111.8692888,,Generation 236,140.0771661,121.8643193,,Generation 236,137.5412134,118.946258,,Generation 236,146.2865272,125.422322,,Generation 236,123.6701497,102.6896567,,Generation 236,133.3435528,116.059727,,Generation 236,130.1224088,111.2487731
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 237,119.2622496,109.0838154,,Generation 237,136.3471422,116.4484151,,Generation 237,141.8235264,120.378674,,Generation 237,128.5732736,112.1127838,,Generation 237,137.5508219,121.5175434,,Generation 237,135.1911075,115.4620934,,Generation 237,146.5675919,124.6911588,,Generation 237,121.7062795,102.5723315,,Generation 237,134.3011797,115.5442066,,Generation 237,130.7342178,110.3903632
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 238,128.8959515,109.0521893,,Generation 238,134.8669747,115.9708387,,Generation 238,140.0584075,120.378674,,Generation 238,127.8672551,111.4268331,,Generation 238,141.1727786,121.5175434,,Generation 238,132.7991288,115.4620934,,Generation 238,145.4964943,125.3141421,,Generation 238,118.1087669,102.3312337,,Generation 238,134.9280375,115.5132589,,Generation 238,131.1142628,109.4162441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 239,127.7842927,108.3257933,,Generation 239,138.7958736,116.0092314,,Generation 239,138.3450845,119.1589499,,Generation 239,130.1377146,111.4268331,,Generation 239,143.3563101,121.8643193,,Generation 239,135.3742602,115.4620934,,Generation 239,141.5657337,124.5429792,,Generation 239,120.7353295,102.1259653,,Generation 239,132.0229682,115.2373418,,Generation 239,130.8791092,109.2079294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 240,123.498634,107.371752,,Generation 240,138.033921,115.9192968,,Generation 240,138.6516218,118.6504001,,Generation 240,128.6080917,111.8692888,,Generation 240,141.4270895,121.3363422,,Generation 240,135.3712962,115.4620934,,Generation 240,141.5256686,124.5829789,,Generation 240,119.0674499,101.7160965,,Generation 240,133.1286573,113.6548344,,Generation 240,127.9651564,107.5781035
